8272,0,A,Plym Cnty SH,Sheriff,Law Dispatch,Plymouth County,1
9072,0,A,EOPS,Executive Office of Public Safety,Multi-Talk,Mass Government Miscellaneous,2
9136,0,A,SFM1,Old State Fire Marshall,Fire-Talk,Mass Government Miscellaneous,2
9168,0,A,SFM2,Old State Fire Marshall,Fire-Talk,Mass Government Miscellaneous,2
9264,0,a,Nflk Cnty SH,Sheriff,Law Dispatch,Norfolk County,1
9296,0,A,DOC,Department of Correction,Corrections,Mass Dept of Corrections DOC,1
9328,0,A,Bris Cnty SH,Sheriff,Law Dispatch,Bristol County,1
9360,0,A,DYS,DYS Mass Department of Youth Services Security,Security,Mass Government Miscellaneous,1
9424,0,A,Insp General,Inspector General,Multi-Talk,Mass Government Miscellaneous,1
9744,0,A,Massport Tie,Massport Tie Logan Airport Emergency,Emergency Ops,Unclassified,1
9904,0,A,HOV,Southeast Expressway HOV lane ops,Public Works,Unclassified,2
10224,0,A,Bldg Alarms,Data  Building Alarms,Data,Unclassified,2
10480,0,A,DCR ATG,DCR ATG,Public Works,Mass Dept of Conservation  Recreation DCR,2
10512,0,A,DCR Cent 1,DCR  Central 1,Public Works,Mass Dept of Conservation  Recreation DCR,2
10544,0,A,DCR Cent 2,DCR  Central 2,Public Works,Mass Dept of Conservation  Recreation DCR,2
10576,0,A,DCR Cent 3,DCR  Central 3,Public Works,Mass Dept of Conservation  Recreation DCR,2
10608,0,A,DCR Cent 4,DCR  Central 4 Island District,Public Works,Mass Dept of Conservation  Recreation DCR,2
10608,0,A,MCCA4,CH4 Parking Garage,Multi-Talk,Mass Convention Center Authority,2
